"id","title","summary","content"
"28","第二十八靈籤：白居易聽琵琶","[A1]求籤吉凶：中平靈籤","[A2-1]算命籤詩：
船泊潯陽月夜天 琵琶一曲動人憐
相思兩地憑誰寄 白雪摧人上鬢巔
白居易在潯陽江頭夜送客，在船上聽到悅耳的琵琶聲，尋聲訪問，得見一失意女子，「同是天涯淪落人，相逢何必曾相識」，白居易有感於自己的落泊與琵琶女的遭遇，寫成了著名的長詩琵琶行。
[A2-2]黃大仙算命解籤詩：
這又是一支與唐朝詩人白居易有關的靈籤，不過，這是中平，而第廿四籤是下下。區別是，廿四籤失於孤單﹔這支則屬中平，因為，總算有片刻的歡娛。轉載自算命眼
這靈籤中雖有快活，但極短暫，宜修身，忍守。雖無大礙，亦無歡喜之處，凡事亦凶多而吉少也。
黃大仙算命解運勢：
功名無，求財難，行未至，宅艱辛，問婚姻，非美婦
孕生女，病遲癒，蚕與畜，得利微，凡謀望，無可取
[A3]流年：年內雖然間中有小小好環境，但大運未開。
[B]事業：宜守不宜攻，有貴人而助力不大。
[C]財富：今年求財較為艱難，應盡力節儉。
[D]自身：謀事切勿多言，言多必失。
[E]家庭：家中常有小麻煩，小心化解，勿讓其擴大。
[F]姻緣：不要追求對方的外表，特別留意其內心世界。
[G]移居：出國或遷居，環境均不理想，最好暫且不要考慮。
[H]名譽：靈籤暗示無功名可求。
[I]健康：小小的病痛，也會造成較長時間的困擾。
[J]友誼：在患難中，才發現真正友誼。
[K]風水：失運未能發。
[L]遺失：尋之亦不得。
[M]自身：修善可平安。
[N]天時：世情無可喜。
[P]出行：歸結恐不美。"
"29","第二十九靈籤：張翰思鱸","[A1]求籤吉凶：中吉靈籤","[A2-1]算命籤詩：
鱸魚作膾菊花黃 美酒盈樽近晚涼
泛棹正當潮上候 這般往景樂無央
張翰，晉代吳郡人，有識之士，曾被齊王召為大司馬，當時政局紛亂，張翰不欲卷入政治旋渦，於是托辭秋風起，思念故鄉的鱸魚、菊花，辭官歸故里。
[A2-2]黃大仙算命解籤詩：
此靈籤雖只屬中吉，但知足者求得，一定有很愉快的日子，凡事平穩無礙，是安樂也。轉載自算命眼
鱸魚作膾，膾就是魚生，有黃菊、美酒相伴，在秋高氣爽的黃昏，泛舟在漲潮的湖上，試想一想，這樣的良辰美景賞心樂事，還有什麼憂愁。
黃大仙算命解運勢：
名可望，人發財，婚姻合，行人回，問六甲，必男胎
蚕與畜，美利來，宅平穩，病無災，謀望事，任取裁
[A3]流年：雖無大富大貴，勝在平安，尤其秋後更佳。
[B]事業：進可攻、退可守，但求心之所安。
[C]財富：在您不太刻意去追求時，它悄悄來了。
[D]自身：大致平穩，即使有什麼事，立秋後也可解決。
[E]家庭：一家人樂也融融，年尾有添丁之喜。
[F]姻緣：蜜運很好，感情進展有可喜的突破。
[G]移居：用團聚為理由，會較容易取得移民權。
[H]名譽：自然而來，不怕您不要，只怕您推不了。
[I]健康：保持心境開朗，注意消化系統保養。
[J]友誼：在這一年中，有很多次與遠方親朋歡聚的機會。
[K]風水：靈籤暗示丁財兩字穩。
[L]遺失：尋之得原物。
[M]自身：交秋亦平安。
[N]天時：交秋更可喜。
[P]出行：一路都順利。"
"30","第三十靈籤：貴妃自縊","[A1]求籤吉凶：下下靈籤","[A2-1]算命籤詩：
傾國傾城媚百生 六宮粉黛盡無名
馬嵬山下魂飛去 至今明皇長恨情
唐明皇因終日與楊貴妃享盡驕奢淫樂，荒廢朝政，惹來安祿山兵變，京師有危，六軍保駕往四川方向撤退，行至馬嵬坡，將士忽然不肯再行，一定要唐明皇先處死楊貴妃。
在無可奈何之情勢下，一代絕色的美人在君皇掩面不忍卒睹時，自縊而死。轉載自算命眼
[A2-2]黃大仙算命解籤詩：
此靈籤為下下，求得者能引以為戒，仍可避凶。因楊貴妃死後，在天上與唐明皇相見。靈籤首兩句，寫楊貴妃國色天姿，風流得意時。靈籤後兩句寫死後與唐明皇長相思。
黃大仙算命解運勢：
宅受劫，求財難，行不歸，病未安，蚕與畜，皆不到
婚不成，孕恐墮，謀望凶，事多礙，凡有事，當祈禱
[A3]流年：大致不太好，凡事見好即收。
[B]事業：做事要處處設防，防人防己，戒驕戒貪。
[C]財富：難望有什麼可觀收入，宜穩守。
[D]自身：常有虛假佳景，在快樂時潛伏危機，要步步為營。
[E]家庭：夫妻感情很好，但與其他家庭成員相處時，要注意檢點。
[F]姻緣：愛情會有多次考驗，要抗拒第三者的誘惑。
[G]移居：勿主動遷移，但要小心。
[H]名譽：小心緋聞令您名譽地位受損。
[I]健康：靈籤暗示注意切勿沉迷酒色。
[J]友誼：較容易為別人妒忌，不要在朋友面前出風頭。
[K]風水：丁財俱恐退。
[L]遺失：尋之無可得。
[M]自身：運滯實艱辛。
[N]天時：淒涼實可悲。
[P]出行：不吉實難言。"
"31","第三十一靈籤：蔡中興遇險","[A1]求籤吉凶：下下靈籤","[A2-1]算命籤詩：
狂風驟雨打船篷 溪畔桃花盡落紅
驚醒漁翁春夢熟 持篙撐去失西東
蔡中興，北宋人，在福建泉州當官時，修建洛陽橋，凡事親力親為。洛陽橋工程宏大，以當時的建筑技朮而言，實在是奇跡，傳說中有神仙幫助。
[A2-2]黃大仙算命解籤詩：
這支靈籤是說蔡中興晚上乘船視察工程時，忽然遇險。狂風驟雨，吹打著船篷，河邊的桃花，都被吹落了。轉載自算命眼
驚醒了船上的漁翁，慌忙中，水流湍急，不辯南北西東。此為下下靈籤，恐有驚險之象。
黃大仙算命解運勢：
財耗散，孕有驚，宅不吉，病未寧，畜與蚕，得利輕
行人遠，無歸程，問婚姻，不可成，若謀望，勿妄行
[A3]流年：有凶險，宜提高警覺，凡事要集中精神。
[B]事業：常檢討手上的工作，提防措手不及。
[C]財富：散財格局，可主動作公益，多積福。
[D]自身：有麻煩，易惹官非，勿與人爭訟。
[E]家庭：家中會有不如意事，要多依靠雙親及配偶。
[F]姻緣：愛情來到十字街頭，茫無頭緒。
[G]移居：靈籤暗示出門要小心，乘搭交通工具要儆醒。
[H]名譽：今年要踏實勤奮，戒出風頭。
[I]健康：平日要增強體質，有病立即見醫生。
[J]友誼：雖然朋友很多，但有難時，幫不了大忙。
[K]風水：受煞有損害。
[L]遺失：無路尋不得。
[M]自身：身子不常安。
[N]天時：靈籤暗示禍來宜閃避。
[P]出行：去之總不宜。"
"32","第三十二靈籤：蘇武牧羊","[A1]求籤吉凶：中平靈籤","[A2-1]算命籤詩：
十九年前海上辛 節旄惆敗逐沙塵
餐毛嚼雪誰憐我 惟有羊兒作伴群
蘇武，漢代的一位忠臣。武帝派他出使匈奴，被番王單於拘留，威迫利誘，要他變節投降，蘇武不屈，被放逐北海牧羊，所牧者皆公羊，番王下令，除非他回心轉意，又或者公羊能產子，才能獲釋。
[A2-2]黃大仙算命解籤詩：
蘇武飲雪吃草籽，在風雪中挨了十九年，才得以還鄉。獲宣帝賜爵關內侯。籤文道盡蘇武牧羊的艱辛，十九年如一日，天天緊握漢朝的使節杖牧羊，最後連節杖旗旄也被風吹去才得還鄉。
求得此靈籤必要立心忠直，隱忍受苦，凡事有神助，化凶為吉。以蘇武之忠，隨後終得歸漢為官也，就靈籤而論，凡事極其辛苦，但到底可達目的。
黃大仙算命解運勢：
財難求，名不遂，行歸遲，宅運滯，問謀望，事難濟
畜與蚕，宜仔細，問六甲，當禱神，病修善，免痛苦
[A3]流年：仍在艱辛掙扎中，要意志堅定。
[B]事業：無論您在創業還是守業，都不要受外界影響。
[C]財富：求財甚難，要堅持。轉載自算命眼
[D]自身：凡事忍耐，多作福，多做公德。
[E]家庭：家運阻滯多，提防小人從中作梗。
[F]姻緣：是愛情備受考驗的一年。婚事過了這個冬天再說。
[G]移居：有搬遷之機會，往南方比往北方為佳。
[H]名譽：大器晚成，勿追求急功近利。
[I]健康：靈籤暗示常有小病，但無傷大雅。
[J]友誼：當您感到孤寂時，不妨主動去找尋舊日朋友。
[K]風水：地運當塞滯。
[L]遺失：求之亦難得。
[M]自身：作福可免病。
[N]天時：靈籤暗示憂勞恐不止。
[P]出行：去之總不利。"
"33","第三十三靈籤：孔明借東風","[A1]求籤吉凶：中平靈籤","[A2-1]算命籤詩：
算命籤詩：
曹操雖有深謀計 智慧難瞞諸葛侯
試看東風都可借 更能流馬木成牛
三國時期，孔明是劉備的軍師、丞相，在與奸雄曹操抗衡中，曾多次運用智謀，把曹操打得落花流水。
[A2-2]黃大仙算命解籤詩：
籤中所講，只是其中兩個代表作，一是孔明借東風，火燒赤壁﹔
二是發明了木牛流馬這種運輸工具，運送糧草補給。曹操有陰謀詭計，但也難勝過諸葛亮的智慧。轉載自算命眼
求得此靈籤者，事無大小，都要心存正義，切勿自欺欺人，做事光明正大，才可以遠離小人。凡事不利，要防小人是非口舌，如立心光明正大，化凶為吉也。
黃大仙算命解運勢：
宅平常，財難有，蚕與畜，慎看守，孕與病，禱神佑
問婚姻，非吾偶，行人歸，要遲久，謀望事，恐難就
[A3]流年：這一年的運氣很特別，時常有突發事件打亂原來計划。
[B]事業：並不太穩定，凡事必須親力親為。
[C]財富：有大財機會，但要把握時機，靠實力與膽色去爭取。
[D]自身：靈籤暗示要心存正義，光明正大。
[E]家庭：爭吵極多，必須公平理智地去處理。
[F]姻緣：最好勿在今年結婚，除非兩人有足夠信心。
[G]移居：雖有搬遷機會，但要小心財物。
[H]名譽：在處事待人中，讓別人發現自己的才智與毅力。
[I]健康：有病時，莫遲緩，要找醫生檢查。
[J]友誼：在朋友中，有人對您並不太忠實。
[K]風水：靈籤暗示難以發丁財。
[L]遺失：難以得原物。
[M]自身：略有不平安。
[N]天時：難以測天機。
[P]出行：亦恐有不美。"
"34","第三十四靈籤：虞舜耕田","[A1]求籤吉凶：中吉靈籤","[A2-1]算命籤詩：
大舜雖耕在歷山 心常孝順兩囂頑
田中之象同家象 善惡分明即此間
舜，中國古代的一位部落聯盟領袖。大舜，是尊稱。
[A2-2]黃大仙算命解籤詩：
這支籤，有孝感動天的含義。大舜雖然在歷山這地方耕地，但心里很挂念家中的父母，最難能可貴的，是這兩位老人家，都是較為盲塞固執的，而大舜事親最孝順。轉載自算命眼
兩老在大舜工作期間，時常因爭吵而要大舜趕回家中去排解。幸而所養的大象，感於大舜的善良，都很聽話，幫助他耕種及處理家務。
黃大仙算命解運勢：
蚕與畜，善則勝，欲求財，善乃來，謀望吉，善乃得
孕有喜，善所致，結婚姻，善為親，行可以，又可思
[A3]流年：平安中有不少好機會。
[B]事業：凡事盡力而為，可以考慮轉職或創新業。
[C]財富：財來自有方，無須刻意去追求。
[D]自身：與人為善，不貪不妄，戒驕戒躁。
[E]家庭：家和萬事興，當孝順父母。
[F]姻緣：會找到情投意合的良伴，今年宜婚。
[G]移居：有很好的機會，而且，父母可以幫大忙。
[H]名譽：容易得到別人的信任和賞識。
[I]健康：身體本該無大礙，但偶有損傷。
[J]友誼：樂於助人，人亦樂於接近您。
[K]風水：靈籤暗示福人留福地。
[L]遺失：當盡人事尋。
[M]自身：積善得平安。
[N]天時：善者天祐之。
[P]出行：去之亦可喜。"
"35","第三十五靈籤：唐僧取經","求籤吉凶：中吉靈籤","算命籤詩：
天將降任此其人 筋骨先勞苦彼身
莫謂佳景來可易 貧窮富貴有前因
唐僧，即唐三藏，本姓陳，法號玄奘，唐人高僧，曾往印度研習佛經，十余年後返國，全心致力譯經，凡一千三百三十五卷。他取西經的艱辛故事，在民間流傳甚廣，最膾炙人口的是西游記。
黃大仙算命解籤詩：
這支靈籤是先苦後甜，凡事要盡心盡力之意。上天要人做大事，首先要令他筋骨辛勞，心腦受苦，甚至還要挨餓。千萬別以為好景是天上掉下來的。每一個人今天享福或挨窮受苦，都是有前因的。轉載自算命眼
黃大仙算命解運勢：
名與利，求實難，蚕與畜，盡力看，病漸癒，婚有緣
論家宅，要積德，謀望者，當審擇，問行人，難揣測
[A3]流年：先苦後甜，每一天都有新的挑戰。
[B]事業：事業型的人，求得此籤，可以放心盡力去創一番大業。
[C]財富：勿急功近利，宜放長眼光，勿貪橫財。
[D]自身：常有小波折，心定志堅，可平安過渡。
[E]家庭：積善之家有余慶，莫為無謂小事爭吵。
[F]姻緣：遇上有緣人，可在秋後結婚。
[G]移居：有搬遷機會，宜取向西。
[H]名譽：真才實料，人多敬佩。
[I]健康：多運動，多食蔬果，身體更好。
友誼：不妨擴大社交圈子，大有機會與外國人交往。
風水：靈籤暗示時到自然發。
遺失：尋之宜勉力。
自身：修善得平安。
天時：豐耗無定期。
出行：進退當慎之。"
"36","第三十六靈籤：薛平貴歸家","求籤吉凶：中吉靈籤","算命籤詩：
此事真如到岸船 何憂風水不相全
舉頭便見前村落 屋角斜陽渺已煙
唐朝時，王丞相拋繡球招親，王家小姐寶釧意屬薛平貴，於是，繡球便落在他身上，唯王丞相嫌平貴寒微，有反悔之意。
幸寶釧情比金堅，寧願放棄富貴，下嫁到平貴的寒窯，雙宿雙棲。婚後不久，平貴從軍征戰，而寶釧則獨守寒窯。
黃大仙算命解籤詩：
這支靈籤是平貴在軍中建立戰功，得意回窯，與妻子寶釧重逢的好景──眼前的事，就好像船靠岸，還愁沒有風景？轉載自算命眼
抬頭見到前面的村屋，在夕陽里升起陣陣的炊煙。心安快樂，無憂無慮，求得此靈籤者，事事平穩，有吉無凶。
黃大仙算命解運勢：
名利就，兩相全，孕無礙，病漸癒，宅有福，行人旋
蚕有利，婚可聯，問謀望，有機緣，六畜吉，宜向前
流年：由年初到年尾，運勢一天比一天好。
事業：定一個可行而又遠大的計划，然後逐步進行。
財富：財來自有方，偶然遇上小困難別擔心。
自身：逢凶化吉，處處有貴人扶持。
家庭：夫妻恩愛，互相有助運作用。
姻緣：有還情人終成眷屬，最好勿從經濟角度衡量對方。
移居：有鳥倦知還跡象，移民了，很可能再回來。
名譽：靈籤暗示名成利就，獲得別人贊羨。
健康：困擾多時的病痛，在注意休息後漸愈。
友誼：朋友能互相幫助，有異性貴人。
風水：靈籤暗示丁財漸漸來。
遺失：尋之將可得。
自身：靈籤暗示出入皆平安。
天時：風雨俱合意。
出行：往來皆可喜。"
"37","第三十七靈籤：東坡游赤壁","求籤吉凶：上吉靈籤","算命籤詩：
月夜秋江下釣鰲 魚形恰似四腮鱸
家藏舊釀堪盈斗 與友飛觴盡倒壺
蘇東坡雖然官運並不太好，但勝在名士風流，交游廣闊，寄情於山水之間，對著良辰美景，與知己詩酒唱酬，亦人生一樂事。蘇東坡游赤壁，寫下了傳誦千古的大江東去一詞。
黃大仙算命解籤詩：
這支靈籤記述蘇東坡游赤壁的賞心樂事，秋月照在江水，與好朋友泛舟垂釣，居然釣到極品四腮臚，所以把家藏的舊酒拿出來，與大家分享，共度這段歡樂時光。轉載自算命眼
有一斗家藏舊酒，與好友共斟同飲，此乃快樂優遊之景象也，若求得此靈籤者，所謀順遂，百事皆順，處處順利。
黃大仙算命解運勢：
婚姻合，家宅興，病必癒，利即盈，蚕桑美，畜養成
問六甲，有子生，問行人，有歸程，論謀望，百事享
流年：有天時、地利、人和、可以樂觀。
事業：常有意外的收獲，最宜與人合作。
財富：既要懂得賺錢，也要懂得享受人生。
自身：快快樂樂，無憂無愁。
家庭：家運興隆，但要鼓勵後輩學業。
姻緣：今秋結婚是個好主意。
移居：遷居運勢很強，到新地方有更好環境。
名譽：最好能保持謙遜、隨和。
健康：無病無痛，但莫飲過量之酒。
友誼：在旅行時會結識有趣的新朋友。
風水：靈籤暗示富貴兼丁財。
遺失：尋之即可得
自身：無病兼發達。
天時：靈籤暗示豐稔大可喜。
出行：到處皆合意。"
"38","第三十八靈籤：陶淵明辭官","求籤吉凶：中吉靈籤","算命籤詩：
歸去來兮仕官閉 室堪容膝亦為安
南窗寄傲談詩酒 倚杖徘徊飽看山
晉朝，陶淵明不為五斗米而折腰，辭官不幹，返鄉下享其清福。
過著歸隱的生活，他為此而寫的歸去來辭，就是這支靈籤的含義。
黃大仙算命解籤詩：
歸去來兮，做官有什了不起？回到我簡陋的家園，雖然家居窄小，也覺得安樂無比。倚著南窗，寄托我的傲氣，與知己把酒談詩。轉載自算命眼
執杖登高，到處行腳，飽覽山林美景。求得此靈籤，樂得清靜，有吉無凶。
黃大仙算命解運勢：
名不成，財漸至，畜與蚕，微微利，婚不合，孕生女
病可醫，行人至，問謀望，要知機，宅平安，修善美
流年：靈籤暗示平穩而已，既無大喜，亦無大憂。
事業：今年並非謀事之年，最好暫且勿開展新計划，宜穩守。
財富：不要奢望有急財，但收入穩定，冬後求財較易。
自身：很優悠寫意的一年，有機會學習一門自己喜歡的新技能。
家庭：和諧愉快融洽，如家人有孕，產女機會較高。
姻緣：戀愛像捉迷藏，你急時對方不急，對方急時你又不急了。
移居：到處楊梅一樣花，一動不如一靜。
名譽：靈籤暗示常有小人背後中傷，千萬別出風頭。
健康：多運動，養好身體，等待轉機。
友誼：新朋友很多，但都不是事業型的。
風水：靈籤暗示平穩無防。
遺失：尋之或可得。
自身：修善自平安。
天時：平局無大喜。
出行：總要曉當避。"
"39","第三十九靈籤：夷齊讓國","求籤吉凶：中吉靈籤","算命籤詩：
夷齊不忍食周粟 兄弟心甘采蕨餐
讓國名應垂萬古 可憐餓倒首陽山
伯夷與叔齊，商朝孤竹君的兩個兒子。孤竹君廢長立幼，死後立叔齊為繼承人，但叔齊卻堅決要讓給哥哥，伯夷也拒絕接受，結果，兩人放棄做君王的機會，先後逃到周國。
黃大仙算命解籤詩：
周武王代紂，伯夷叔齊叩馬諫阻，周王滅商後，兩人恥食周粟，逃到首陽山，采薇蕨野草充飢，最終餓死。伯夷叔齊一向都被知識分子崇拜，為高尚節氣的榜樣。轉載自算命眼
求得此靈籤者，卻屬於吉中有凶，有失運的隱憂。首當立一點善心，隱忍受苦，先難而後易也，此靈籤吉中有凶，宜慎之。
黃大仙算命解運勢：
婚不宜，財難得，畜與蚕，宜勉力，宅平安，病險極
問六甲，無喜色，問行人，無阻隔，若謀望，少合适
流年：本來有不少機會，但由於未能把握而失去。
事業：宜采取“騎牛牽馬”對策，穩打穩扎。
財富：極難有財運，但常有偏財，可考慮兼職。
自身：有很多麻煩事纏身，每日的事情每日要解決。
家庭：家中有人可以幫您一把力。
姻緣：靈籤暗示今年最好別考慮結婚。
移居：別存僥幸心理，除非新環境一定會好，否則宜守舊。
名譽：不要意氣用事，在名利場上有很強的對手。
健康：年中可能有病，小心腸胃。
友誼：損友較易為害您，凡事多與家人商量。
風水：靈籤暗示運滯未能發。
遺失：難得回原物。
自身：失運恐難辛。
天時：有事亦難知。
出行：去之恐不利。"
"40","第四十靈籤：伯才碎琴","求籤吉凶：下下靈籤","算命籤詩：
人世知音能有幾 碎琴都為子期亡
墳前洒盡千行淚 隔別陰陽各一方
春秋時，出了一位杰出的琴師伯才，他有一位知音，就是鐘子期。可惜鐘子期比伯才先離開這世界。
伯才悲痛不已，把心愛的琴摔得粉碎，哭著在墳前說：世上只有子期才領會我的琴意，子期死了，陰陽相隔，天各一方，彈琴還有什麼意思呢！從此真的不再彈琴了。
黃大仙算命解籤詩：
俞伯牙擅彈琴，鍾子期死，伯牙以世上無幾人能知音。將琴破碎不復再彈琴，從此陰陽相隔灑淚墳前。此痛恨之象也，求此靈籤者，必要謹慎，宜多行善事，乃能化凶為吉。轉載自算命眼
此靈籤為下下，既有悲痛之象，百事不利，亦有失友失物之意，暗示本身的才華無人賞識。求得此籤者，宜平心靜氣，修身力學，退守一段時間，再待勢復出。
黃大仙算命解運勢：
行阻滯，病留連，孕不吉，婚無緣，蚕與畜，少利錢
求財空，慎著鞭，謀望事，勿向前，宅修德，乃安然
流年：不利，忌吊喪。探病亦要仔細擇日。
事業：停滯不前，外界環境不好，要靠自己努力。
財富：要慎防破財失物，切勿投機賭博。
自身：常有突然而來的麻煩，要憑定力去化解。
家庭：家中的風水，大有改善之必要。
姻緣：雖遇有情人，但今年無緣結合。
移居：移民暫無進展，搬遷有機，但要小心。
名譽：退一步，海闊天空，做人勿太執著。
健康：四肢會有小毛病，如有神經衰弱，一定要開解自己。
友誼：靈籤暗示朋友難幫您，卻易連累您。
風水：靈籤暗示失運恐有害。
遺失：尋之亦不得。
自身：多事恐傷神。
天時：可憂無可喜。
出行：去亦無一利。"
"41","第四十一靈籤：張騫獲寶石","求籤吉凶：中吉靈籤","算命籤詩：
浮槎月夜到天河 曾見天姬織錦梭
石得支機人罕識 那知此寶出雲窩
張騫，漢朝，曾多次出使西、北鄰國，對於文化、經濟交流有很大貢獻。張騫通西域，有歷史記載。玉門關外的寶石、音樂、葡萄，就是由他傳入中原的。
黃大仙算命解籤詩：
這支靈籤是說張騫月夜泛舟，來到天河，見仙女在織錦，他悄悄地取去織機上的一塊石頭而歸，回到凡間才知道原來是寶石！轉載自算命眼
求得此靈籤，有福自然來，而且又有身在福中不知福之象。凡事吉祥，請勿擔心。當力行方便，善與人同，自有貴人來賞識矣，難得之寶而我獨得之，吉祥也。
黃大仙算命解運勢：
婚可合，行將至，問養畜，亦得利，孕生女，病可祈
宅無礙，積善宜，求財者，亦合時，謀望事，當勉力
流年：適合謀事的一年，年底有意外驚喜。
事業：凡事要親力親為，積極進取。
財富：財富在不知不覺間積聚。
自身：平安，貴人特別多。
家庭：快活無愁，可以享盡天倫之樂。
姻緣：靈籤暗示蜜運在今年極易成功。
移居：有出外旅游的機會，移民手續可盡辦理。
名譽：在社交圈子中，您的樂觀勤奮被人欣賞。
健康：無大礙，但天氣變化時，要小心飲食起居。
友誼：會認識很多好朋友，記住勿對異性存歪念。
風水：靈籤暗示時到自然發。
遺失：尋之終可得。
自身：身體亦平安。
天時：得利無人知。
出行：去之亦無防。"
"42","第四十二靈籤：王允獻貂嬋","求籤吉凶：中吉靈籤","算命籤詩：
月明散步到花欄 無策焉能剿滅奸
幸有貂嬋思定國 英雄難過美人關
東漢時期，奸臣董卓當道，民不聊生，王允設美人計，獻貂嬋，董卓與其義子呂布因爭美女而不和，董卓終於失敗，暴屍荒野。
黃大仙算命解籤詩：
這靈籤是講王允徘徊月下花前，正為剿滅奸臣傷腦筋，幸然婢女貂嬋自願以身報國，使王允的美人計得以成功，是英雄難過美人關也。轉載自算命眼
求得此靈籤，今年有幾點一定要注意，凡事立心要忠誠正直，切勿與壞人同流合污，要全力以赴，並要有信心。要立心忠直，有此善心，可以感動得人，必有貴人扶助，先難後易終必成功也。此靈籤有吉無凶，但要防避小人口舌。
黃大仙算命解運勢：
蚕與畜，今雖損，若遇時，即返本，財可得，病必癒
婚可合，行必旋，謀望吉，宅安然，孕生女，女必賢
流年：運氣不俗，而且盡在自己手中。
事業：凡事起頭難，當事情有頭緒時，已經是成功的開始了。
財富：宜作長線投資，勿太著眼暫時損失。
自身：先苦後甜，別指望不勞而獲。
家庭：家宅平安，家務要有條理，可望生一聰明女。
姻緣：女追男的格局較易成就好姻緣。
移居：出外，無論移民旅行，要戒酒色。
名譽：在實幹中盡顯才華。
健康：別為一時難以解決的問題而憂煩傷身。
友誼：不少人主動向您表示友好，有女貴人。
風水：靈籤暗示避煞方得吉。
遺失：尋貴人可得。
自身：先勞而後安。
天時：苦中有滋味。
出行：防避小人吉。"
"43","第四十三靈籤：韓文公被貶","求籤吉凶：下下靈籤","算命籤詩：
只因直諫怒天顏 晝夜難離在馬鞍
主仆奔忙神亦倦 更加雪重擁藍關
韓愈，唐朝一位很有學問的人，為官正直敢言，因上書諫迎佛骨，而被貶廣東潮陽。
黃大仙算命解籤詩：
此靈籤是記述當時在貶謫途中的淒涼景況：因為直言進諫，而惹怒皇帝，早上上書，當晚就要起程到邊遠的潮州。轉載自算命眼
為了趕及上任新的潮州剌史，必須日夜趕程，人不離馬鞍，韓愈忙於奔命非常疲倦的時候，更遇上大雪擁塞藍關，人馬受阻於途，難再上前一步。此為下下靈籤，得罪皇帝，前途未卜。
黃大仙算命解運勢：
財不遂，名未通，病難癒，謀望凶，畜與蚕，亦無功
行有阻，婚莫問，孕不安，宅運滯，凡有事，宜仔細
流年：凶險較多，阻滯重重，小人加害。
事業：天時、地利俱失，唯有自己努力。
財富：求財甚艱難，收入極可能減少，要准備過緊日子。
自身：是非多多，容易得罪別人，小心。
家庭：若想退可守，就要家庭和諧。
姻緣：愛情路上，坎坷不平。
移居：勉強轉換環境，新的地方更艱辛。
名譽：切忌與人爭一日之長短，要保持謙卑。
健康：保存實力，開朗一點，等待轉機。
友誼：宜與輩份低，年紀輕的人結朋友。
風水：靈籤暗示丁財俱塞滯。
遺失：尋之亦難得。
自身：辛苦多是非。
天時：防少晴多雨。
出行：靈籤暗示事勢甚難成。"
"44","第四十四靈籤：唐天寶評花","求籤吉凶：中吉靈籤","算命籤詩：
滿園春色斗新妝 意似爭妍奪國香
到底是誰居麗首 牡丹艷冠百花場
唐朝天寶年間，太平盛世，唐玄宗李隆重基在位。當時，世人甚愛牡丹，以之喻意富貴吉祥。
黃大仙算命解籤詩：
這支靈籤是當時百花爭艷，牡丹被評為百花之首的情景。滿園春色，百花都在炫耀自己的新妝，大家都有意爭奪國香的殊榮。轉載自算命眼
到底是誰名列第一呢？你看牡丹！她艷壓群芳，獲得全場冠軍！
此靈籤雖只是中吉，但有春風得意之好兆頭。
黃大仙算命解運勢：
求名遂，求財得，畜與蚕，均有利，病可安，孕可喜
宅平安，行人至，問婚姻，亦合宜，謀望吉，勿思疑
流年：大吉大利，立春之後，就已經入佳境。
事業：一枝獨秀，力壓群英，宜趁勢銳進。
財富：求財較以往順利得多，但要積蓄，以防花落時。
自身：平安富貴，許多願望都會在今年實現。
家庭：喜事重重，宜好好慶祝生日，婚禧等大日子。
姻緣：在情場，您是個勝利者。今年是結婚好時機。
移居：左右逢源，去到新地方將有新發展。
名譽：靈籤暗示要保持自己的良好形象。
健康：偶有小病，但要看醫生，切勿胡亂自己治療。
友誼：在得意時朋友更多，花些心思在其中必有重情義者。
風水：靈籤暗示得運將發達。
遺失：靈籤暗示求之將可得。
自身：身子心平等。
天時：凡事合人意。
出行：去之亦合宜。"
"45","第四十五靈籤：王質遇仙","求籤吉凶：中平靈籤","算命籤詩：
采樵不意到雲天 閒年敲棋二老仙
柯爛也思歸故里 出中七日世千年
黃大仙算命解籤詩：
王質，本是一位平凡的樵夫，有一日，上山砍柴，無意中，誤進仙山，看見兩位老人家在下棋，棋局適逢高手，變化萬千，非常有趣。
王質看得入神，忘記一切，七日七夜，很快就過去了，王質才發現自已帶來的斧頭竟然爛了，才醒悟要取柴回家。當他返回家時，一切都已經改變了，沒有人認識他，他又不認識任何人。轉載自算命眼
細問之下，才知道他離家已經一千年了！這就是山中方七日，世上已千年的故事。
黃大仙算命解運勢：
財可有，婚可成，蚕與畜，得利輕，病可醫，行人遲
問謀望，亦合宜，問家宅，亦平安，孕無礙，心略寬
流年：平穩中有機會，如不把握，就會浪費。
事業：再好的計划，不去實行，也等於零。
財富：一切靠自己努力，否則如入寶山空手回。
自身：本身有仙緣，有天資，要修為，行善。
家庭：家境小康，夫妻在平淡中發現感情真摯。
姻緣：愛情運很好，常有“快活不知時日過”之感。
移居：遷或不遷，已有定數，兩者俱吉，但求心之所安。
名譽：雖有別人栽培，但與虛名無緣。
健康：多作戶外活動，長命百歲。
友誼：會結交一些有學問修養的朋友。
風水：平常亦無。
遺失：求之或可得。
自身：靈籤暗示修善有仙緣。
天時：平淡無甚喜。
出行：進退任人意。"
